dataset_id,module,n_genes,n_samples,cronbach_alpha,table_type,module_a,module_b,mean_correlation,n_pairs,interpretation_boundary
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_stress,oxidative_stress_repair,0.1736186407520274,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_stress,nfkb_inflammation,-0.0371893087986864,14.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_stress,monocyte_macrophage,0.0867210044918989,8.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_stress,nutrient_sensing,0.193245556767632,2.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_stress,stress_repair,0.1239427059904655,2.0,structural co-expression description; not a between-group significance test
GSE318937_exercise_oleuropein,,,,,module_pair_correlation,mitochondrial_stress,mitochondrial_stress,0.1431766191297407,1.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_salvage_core,nad_salvage_core,0.4709048795472714,15.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_salvage_core,sirtuin_repair,0.5007319322318969,18.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_salvage_core,oxidative_stress_repair,0.5278689299392072,24.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_salvage_core,nfkb_inflammation,0.3794598422140381,42.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_salvage_core,nutrient_sensing,0.5595291693277306,6.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_salvage_core,stress_repair,0.495939438558277,6.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_de_novo,nad_salvage_core,0.4639429637439385,18.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_de_novo,nad_de_novo,0.3962189680009295,3.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_de_novo,sirtuin_repair,0.4202347729028828,9.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_de_novo,oxidative_stress_repair,0.3988597264054791,12.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_de_novo,nfkb_inflammation,0.2811075236519093,21.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_de_novo,nutrient_sensing,0.4669973819315745,3.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_de_novo,stress_repair,0.3417850339164079,3.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_consumption_inflammation,nad_salvage_core,0.3954856359734759,12.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_consumption_inflammation,nad_de_novo,0.437573752832741,6.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_consumption_inflammation,nad_consumption_inflammation,0.3887154895287493,1.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_consumption_inflammation,nad_consumption_repair,0.3805808581576541,4.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_consumption_inflammation,sirtuin_repair,0.3404100524051545,6.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_consumption_inflammation,oxidative_stress_repair,0.4251541864358342,8.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_consumption_inflammation,nfkb_inflammation,0.263422688507762,14.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_consumption_inflammation,nutrient_sensing,0.4516482444633438,2.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_consumption_inflammation,stress_repair,0.2940746114822096,2.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_consumption_repair,nad_salvage_core,0.5155159655333231,12.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_consumption_repair,nad_de_novo,0.4619585784789701,6.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_consumption_repair,nad_consumption_repair,0.5193594779403622,1.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_consumption_repair,sirtuin_repair,0.5747228167330599,6.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_consumption_repair,oxidative_stress_repair,0.4893506264838613,8.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_consumption_repair,nfkb_inflammation,0.3206943805657002,14.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_consumption_repair,nutrient_sensing,0.7408550371967481,2.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,nad_consumption_repair,stress_repair,0.2824329121470028,2.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,sirtuin_repair,sirtuin_repair,0.4042346240596566,3.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,sirtuin_repair,stress_repair,0.3641099179327425,3.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,ampk_mitochondria_repair,nad_salvage_core,0.3385773855590537,18.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,ampk_mitochondria_repair,nad_de_novo,0.3100363839357407,9.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,ampk_mitochondria_repair,nad_consumption_inflammation,0.2644612920255739,6.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,ampk_mitochondria_repair,nad_consumption_repair,0.4092275328595227,6.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,ampk_mitochondria_repair,sirtuin_repair,0.38374927042434,9.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,ampk_mitochondria_repair,ampk_mitochondria_repair,0.1919136461433953,3.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,ampk_mitochondria_repair,mitochondrial_biogenesis,0.4292198517889113,6.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,ampk_mitochondria_repair,oxidative_stress_repair,0.3266141364596081,12.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,ampk_mitochondria_repair,nfkb_inflammation,0.1525111048044895,21.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,ampk_mitochondria_repair,innate_immune_inflammation,0.2514463199963986,9.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,ampk_mitochondria_repair,monocyte_macrophage,0.3238881927905928,12.0,structural co-expression description; not a between-group significance test
GSE32575_monocytes_obesity_surgery,,,,,module_pair_correlation,ampk_mitochondria_repair,macrophage_resolution,0.228836387482037,6.0,structural co-expression description; not a between-group significance test
